LOCATION_ID;Line;Station;Index;Fu;WP;TP;RESULT_DATE;UNIQUEPART_ID;Cut Amplitude;Cut Energy;Cut Frequency;Cut Power;Cut WeldTime;Grammage;Humidity;Temperature
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:05,836062000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152305;115.0;320.0;20093.0;2751.0;264.0;0.0;35.88366;22.06336
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:12,414178000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152312;115.0;320.0;20091.0;2709.0;264.0;0.0;35.91418;22.11524
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:18,773535000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152318;115.0;320.0;20095.0;2870.0;266.0;0.0;35.95996;22.06946
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:25,289166000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152325;116.0;320.0;20096.0;2905.0;266.0;0.0;35.99048;22.02826
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:31,648548000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152331;115.0;320.0;20093.0;2780.0;266.0;0.0;36.08204;22.04047
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:38,038875000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152337;124.0;320.0;20109.0;3390.0;268.0;0.0;36.13392;22.06183
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:44,444829000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152344;124.0;320.0;20110.0;3436.0;271.0;0.0;36.18274;22.07556
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:50,772574000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152350;115.0;320.0;20093.0;2794.0;265.0;0.0;36.28956;22.06183
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:23:57,039018000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152356;114.0;320.0;20091.0;2718.0;266.0;0.0;36.35975;22.05878
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:24:03,273370000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152403;124.0;320.0;20110.0;3405.0;268.0;0.0;36.40248;22.08319
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:24:09,602327000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152409;125.0;320.0;20110.0;3538.0;268.0;0.0;36.42689;22.02673
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:06,191866000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152605;119.0;320.0;20097.0;3022.0;265.0;0.0;37.41874;21.98248
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:12,426162000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152612;103.0;320.0;20080.0;1373.0;263.0;0.0;37.51335;21.95654
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:18,816526000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152618;112.0;320.0;20088.0;2576.0;264.0;0.0;37.61101;21.97333
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:23,269520000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152623;112.0;320.0;20088.0;2576.0;264.0;0.0;37.61101;21.97333
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:27,318843000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152627;125.0;320.0;20108.0;3435.0;270.0;0.0;37.61712;21.95654
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:33,631173000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152633;115.0;320.0;20091.0;2655.0;266.0;0.0;37.65374;21.96265
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:39,916672000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152639;111.0;320.0;20089.0;2506.0;266.0;0.0;37.73004;21.99469
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:46,336138000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152646;112.0;320.0;20088.0;2592.0;267.0;0.0;37.74835;21.93976
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:52,679703000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152652;122.0;320.0;20103.0;3290.0;272.0;0.0;37.77276;21.94739
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:26:59,041385000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152658;124.0;320.0;20109.0;3411.0;272.0;0.0;37.79412;21.95196
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:27:50,157994000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152749;127.0;320.0;20111.0;3504.0;274.0;0.0;37.79717;21.96265
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:27:56,189118000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152755;116.0;320.0;20093.0;2836.0;269.0;0.0;37.82159;21.95807
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:02,470247000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152802;127.0;320.0;20112.0;3551.0;277.0;0.0;37.86432;21.99774
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:08,705530000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152808;128.0;320.0;20116.0;3460.0;272.0;0.0;37.87042;21.95654
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:14,830402000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152814;108.0;320.0;20083.0;2034.0;267.0;0.0;37.81549;21.98096
00000000040000200001400210001;400;20;1;4;21;1;27/01/23 15:28:20,861524000 EUROPE/BERLIN;L4_2004533477_FU4_230127_152820;122.0;320.0;20103.0;3263.0;273.0;0.0;37.77581;22.01453
